,id,text,hashtags,ron,religion,social_spheres,sentiment
0,1531904659287252994,"@ERCF1981 @MrStephenLandis @ChrisHildabrant @th1rt3en_TM @Avic_Wins @pray2pesci @kraegkust @kim_because @willsworldview @LeannEAF @bex_fur @WondersNorbit @Wolfpak561 @orna_verum @Cern_lXXl @BentDepraved @TertiusIV @SecularSandwich @JHerbatov @A_Damned_smith @StillDizzy2 @Melanie33720945 @Cleisthenes5 @notachristian8 @CubeSteve @MucusMucous @SkepticSplinter @OnlyaMoment3 @frank_is_free @Raven4212 @Underwoodforyou @SlenderSkeptic @RossGilroy @mr_ridds @foo_oom @1pckt @dirk_fasshauer @hubie0 @ChrisLeePike @DilbertDonely @BilboBa62021773 @Thedukeistheman @TheCATheist @OldGuy_Wims @Felix_Cat7 @peter_telecom @deluca_jerome @mikeresister @PraiseHisName50 My wife's religion is shopping. But she is a cradle cathoic.  So if you want to denigrate catholocism.
To that to your wife, then do it on social media",,,,,
1,1531904648092602368,@sluttysaviitri look what i mean is that she is saying the issue is about everyone so islam doesn't prohibit it for non muslims and i know we can't fight with the religion so let it be between the person and the god,,,,,
2,1531904644720513024,"The Real Truth about Luciferianism

#lucifer #religion #altreligions

https://t.co/T1K0t7wC22",lucifer religion altreligions,,,,
3,1531904630204076037,"@SillyDeity @AiG Creationists don't see the huge irony of saying that their religion is true because it's the true religion while attacking the evolution theory because ""it's just another religion"".",,,,,
4,1531904615486132224,"@realjuliasong Ah yes, the typical leftist tactic of trying to use a religion they don’t believe in to prove their point",,,,,
5,1531904612730605568,@_demola_ Religion is way to make you believe what you should do on a norms,,,,,
6,1531904586331856896,religion is saving so many men from the inceldom they deserve. and women are brainwashed into becoming cum rags for some ashy man bc god said so. sad! https://t.co/IKI8G9UnQ5,,,,,
7,1531904533961396225,@teamsachwala religion is a tool for ruling.,,,,,
8,1531904532338208769,"The Strokes - First Impressions of Earth  (2005): This sunshine pop outfit completely surprises me with a CD of 14 songs that approach Hell, modern love and religion in the most moderate music I've heard this year. 5/10 https://t.co/1Rp9JrEp6U",,,,,
9,1531904506899795968,"@tigeymouse Your religion has no place in governing this Country,  we have a separation of church &amp; state for a reason. People like you are destroying this Country with your ignorance, racism &amp; authoritarian tendencies. You need to find a new country because we are changing for you. https://t.co/ginuCmxfKa",,,,,
10,1531904497777119234,"#Teachings_Of_LordKabir
#Teachings_Of_LordKabir
Kabir Saheb always propagated brotherhood and peace amongst people irrespective of their religion and caste. He opposed the practices of untouchability.
Kabir Prakat Diwas 14June https://t.co/EOSrwSyZTq",Teachings_Of_LordKabir Teachings_Of_LordKabir,,,,
11,1531904488650702848,"@ZeeNews Kindly refrain from inviting Maulana Illiyas Sharfuddeen on TV debates as he has clearly made hurtful remarks about Hindu Religion. 
#ArrestZubair #GyanvapiMasjid #isupportExMuslimSahil #ArrestMaulanaIliyas",ArrestZubair GyanvapiMasjid isupportExMuslimSahil ArrestMaulanaIliyas,,,,
12,1531904469184700417,"@i_GilEagle @thatgirlfifi933 🤣🤣🤣🤣  i don't like answering religious questions in public because a lot of people ask out of curiosity and only things they heard without proof so any serious questions about religion i answer privately 

people do ask things they are not ready to understand",,,,,
13,1531904462255755269,"We need someone with a good heart in Aso rock ❤

Not someone with money
Not someone who put religion first
Not someone who has fame
Not someone who think politics is a family business.

#PeterObi4President Peter Obi #EndSARS",PeterObi4President EndSARS,,,,
14,1531904457071546369,"@Gyandeepkkr82 @PreetiSony3 #Teachings_Of_LordKabir
Kabir Saheb always propagated brotherhood and peace amongst people irrespective of their religion and caste. He opposed the practices of untouchability.
Kabir Prakat Diwas 14June https://t.co/6LyxFpvAcA",Teachings_Of_LordKabir,,,,
15,1531904441162547202,"@Oyinkitana That's what they believe and stand for, how could they? Another indicator that we the teaming youths of this great Nation should rise and take it back. The future of our dear country is in our collective hands irrespective of religion or ethnic affiliation. 9ja shall be gr8 again",,,,,
16,1531904340696383488,"#Teachings_Of_LordKabir

Kabir Saheb ji taught both Hindus and Muslims that both fight for their religion. Hindus believe in  Ram whereas Muslims have firm faith in Rehman.Many have lost their lives in fighting inname of GOD. But no one was able to know who the Real God actually. https://t.co/b0DZsXYBOd",Teachings_Of_LordKabir,,,,
17,1531904338934829056,@mlumatete1 Religious leaders all over the world have problems and history shows the brutal sides of religion as well. This is not limited to Christianity but almost all of them. Remember the scientists and philosophers who got killed because of their divergent views on different concepts?,,,,,
18,1531904319498362882,"@MIWlyric Do you leave your ""throne"" as you cast your stones?
I'm above living under your microscope
You dilate, God of your existence
Begging me to listen while you ""pray""
Swallow in vain, silver spoon religion
Closer from a distance
You're mine, motherfucker",,,,,
19,1531904312166985728,"@TheseHairFalls @alfiyastic age doesn't make me unknown to the queerphobia in that religion, what a weirdo.",,,,,
20,1531904308790296576,@appleparty_sins This is my religion now,,,,,
21,1531904307230130176,"They should consider making up traditions and practises tho
Give it the same social aspect religion got, itd be great",,,,,
22,1531904305585864706,"@I_m_Suhani @simple_LivingR #Teachings_Of_LordKabir
Kabir Saheb always propagated brotherhood and peace amongst people irrespective of their religion and caste. He opposed the practices of untouchability.
Kabir Prakat Diwas 14June https://t.co/fgo2AvTMWy",Teachings_Of_LordKabir,,,,
23,1531904273939832832,"Empaths don't need the rules of many modern religions (which are all surprisingly similar) to enforce societally constructive and conserving behaviour although it helps validate them.

So religion worked until we were communally advanced enough to question it...",,,,,
24,1531904243812139008,Religion is holding too many people back in Nigeria...End.,,,,,
25,1531904239747858432,"@_KateForbes Keep it up Kate.  Ignore the frothing yoons. They are blinded by either, religion , a hatred of Scotland  or sycophantic inferiority complex to London..",,,,,
26,1531904196747853824,"@alfiyastic Firstly,they are the ones who need to have a clear understanding and knowledge about the word 'Religion' 
They like speaking stupid stuff about other religions.
Some people are like that only.
Shameless creatures.. born to spread negativity and talk nonsense.",,,,,
27,1531904179446329344,@julieceIIo to this day i aint seen a single thing in the Quran talking shit or saying homosexuals are bad once. the only thing that comes close is that men and women cant wear the opposite genders clothing. don’t judge a whole religion based off of something that’s not about the religion,,,,,
28,1531904175793111040,"#Teachings_Of_LordKabir
Kabir Saheb ji taught both Hindus and Muslims that both fight for their religion. Hindus believe in  Ram whereas Muslims have firm faith in Rehman.Many have lost their lives in fighting inname of GOD. But no one was able to know who the Real God actually. https://t.co/zBjrnLThbJ",Teachings_Of_LordKabir,,,,
29,1531904166720901120,"@OfficialShiva29 @simple_LivingR @SatlokChannel #Teachings_Of_LordKabir
Kabir Saheb always propagated brotherhood and peace amongst people irrespective of their religion and caste. He opposed the practices of untouchability.
Kabir Prakat Diwas 14June https://t.co/PPw9okY4MS",Teachings_Of_LordKabir,,,,
30,1531904163864526848,"Most atheists and agnostics think about ""God "" and religion more often than religious folks https://t.co/MHqlSPDKVE",,,,,
31,1531904163118034945,"forward. If I had been paid to entertain stupid arguments from men using religion to justify ""men good women bad"", I'd be rich enough to move to a deserted island and live a man free life. Sadly, I also worship them one way or another. Only that God was supposed to be perfect.",,,,,
32,1531904158596571139,"@DentTom666 @newsboy23 Yes I was C of E  I was in favour of the Monarchy

Then you find that these people were all part of the Slave Trade --then that they insisted on being compensated for ""giving-up"" their slaves shows what religion and the monarchy is all about - Control and wealth creation for them",,,,,
33,1531904128397430785,"The real core of all religion, of all yoga, of all methods of search, is meditation. One should put aside everything non-essential. You can use things as stepping stones, but not more than that - just

https://t.co/3Xah72U4r8

#BhagwadGitaAnswerToLife #Bhagavadgita #Spirituality",BhagwadGitaAnswerToLife Bhagavadgita Spirituality,,,,
34,1531904124547211264,"@Terrance567891 Whites living in South Africa have created the Mind set:White Are Superior...
Then Followed by the White Supremacist Social Infrastructure:Townships Black Afrikan..Town Whites.
Then Education:White Culture, Religion
ECONOMY:White Producer...
In all these something will catch you.",,,,,
35,1531904105592958976,"lf commissioner pasalo

rfp: currently closed
subj: religion
task: answer in 5 sentences max.
due: today, before 5 pm

preferably 0.4-0.5 word count https://t.co/gvtOHfoDY5",,,,,
36,1531904104901099521,"Don't give in to their tribal, ethnic and religious traps... All we want is a working Nigeria. Suffer and Hunger no Sabi religion, tribe or ethnicity oo... @PeterObi #PeterObi4President2023 #PeterObi4President #TakeBackNaija #NigeriaDecides2023",PeterObi4President2023 PeterObi4President TakeBackNaija NigeriaDecides2023,,,,
37,1531904088081936385,"Aunty no word... On it why only one religion being Target???

Problem lies within your minds and selective outrage by Fo@l Hindu liberals. https://t.co/YHFS2Krlie",,,,,
38,1531904068678995970,@AvonandsomerRob L. ron hubbard was a science fiction writer . Who also admitted he was insane. There’s souls in a volcano. Billion year contract. It’s not religion. They just want the tax breaks. Money grabbing devils!!!!,,,,,
39,1531904066128908288,"le mouvement LGBTQIA2SS+ devient une religion! the church of prismatic faith!! @Valent1Pierre
 @BenjaminABoyce @marcelsel @David_Baudoux @NadiaGeerts @Enthoven_R   https://t.co/4A7SczATKe",,,,,
