,id,text,hashtags,ron,religion,social_spheres,sentiment
0,1534484239088947200,@ganeshjayabalan They r faith they r trust ... It's not our issue .. in Hindu religion also having negative things... Rama's dad had more wife etc ... It's not our prob .. Afghani prob... R other muslim County prob they didn't mention not about our religious view .. from an party,,,,,
1,1534484237872775170,"@clarke_clarkej8 @alexicage @Husso_Owais @DominiqueTaegon @cineworld Everyone has a right to protest or not, so funny how you guys get mad abt the protest because they bother you (disrespect you) but you claim that you can disrespect our religion as much as you want",,,,,
2,1534484208134918144,@sudhirchaudhary Terrorist has no religion😂,,,,,
3,1534484206100750337,A religion whose adherents prefix 'Peace' with every religious remarks piously knows only violence when confronted. Indeed a peaceful community. 1400 years the community still searching for elusive peace through violence. Says so much about its theosophy. https://t.co/dpsarvge46,,,,,
4,1534484202623848448,"#neverforget1984
Religious freedom is a basic and fundamental human right in many parts of the world; however, there are still countries that continue to deny religious minorities the right to freely practice their religion. https://t.co/Y5rWpdcK19",neverforget1984,,,,
5,1534484177256476673,"@BashirElRufai Epp us look for one...
 abeg na performer i want, i no care abt religion",,,,,
6,1534484176191250432,Yes. All Nordic countries are secularized but protestant by religion. All countries have Lutheran church as main church. The Evangelical Lutheran Church of Finland has a legal position as a national church in the country (along with the Orthodox Church of Finland).,,,,,
7,1534484169178218497,"@Tightslap4 @rjfahad @salman7khurshid I'm also telling you truth about you and your religion who blows up for everything... You also Consumate 9 year one grand child when you become 55, your profit will be proud of you.",,,,,
8,1534484158529028096,"@RahulGandhi BjP is making ppls extremists by the name of religion only to make ppls fool for votes only, they are playing with ppls innocence",,,,,
9,1534484152585977858,@Divyans36880941 @SawantSunilS No one person can represent Hindutva or sanatan dharma.u may think so not me. second thing I dont know anything about Quran becoz I m not a Muslim or a double faced person. I can vouch about quran bcoz ex muslims r exposing this fake religion with references n proof from dr books,,,,,
10,1534484148655898625,"@Mohamme79147010 @geertwilderspvv @NupurSharmaBJP When anyone make fun of hindu God  Goddesses, no critism or no boycott of films which hurts hindu sentiments where hindus are majority in the country. When anyone make single comment on minority religion whole world becomes active and blames the Government!!",,,,,
11,1534484129739198464,"Religion today has nothing to do with Christ. It’s all about power, money and control. That is the devil.",,,,,
12,1534484114383982593,"@OyediranOjo @MuyoSan @theonlysesmo @kushtoby 65% of the Christian sermons are on sex and demonizing traditional religion. It's almost a century since they encountered the latter, I guess they should take the same medicine you are prescribing.",,,,,
13,1534484114010787840,@lordgasmo1 @ApostateProphet You mean the religion of peace?,,,,,
14,1534484103138926592,"the majority of this country WILLINGLY vote and bring in power criminals like Yogi, vote for Modi who has killed farmers, minorities and so on. Is that not ""terrorism?"" And by your logic BJP is hinduism so that means y'all are terrorists fuelled by your religion.",,,,,
15,1534484087959846917,@Teemah_Writes Lol. Teema kenan. Wallahi every northerner I’ve come across is planning on voting Atiku. Let’s not lie to ourselves pls. We know how religion and tribalism plays a huge role in Nigerian politics,,,,,
16,1534484077763563520,"@DataSorcerer14 @MDaniyalKhan0 @mc_gardenia @Hadston @KhaledBeydoun Kindly correct it, for you your country is far supersede because they are respecting your religion only and doing genocide of all others than hindus!",,,,,
17,1534484066581590016,"Wow. Sounds like a very loving, kind and caring religion. https://t.co/xORs9yvsSj",,,,,
18,1534484065390194689,I know how some of us queer Muslims are forced to distance ourselves from Islam because we are either pushed away or made to hate the religion through practices that are rooted in punishment... (2/),,,,,
19,1534484063519748096,"@JamesCo32696593 @MailOnline Islam is the religion of peace. Once everyone is dead, there will be peace.",,,,,
20,1534484061141446656,"@ceskarepre_eng As per islamic books, Islam is not a religion but is a wild political movement to finish people of other faiths &amp; beliefs from Earth. Whenever &amp; wherever they become 10% or more, they start to do ethnic cleaning of people of other religions by massacre, terror",,,,,
21,1534484057018740736,@Jainismrevival @Suresh19681 @HRajaBJP Guidance of Siddha &amp; narasimha pallavan who is converted from Jainism to saiva religion ... these priests poisoned Raja Raja cholan then they expelled to Malabar.,,,,,
22,1534484052882903040,"@JohnScanlon13 @master_mischief @cinderellaicius @OccupyDemocrats Well regulate militia, ready to report to duty? How about A1 and freedom of religion while politicians shove prayer in schools as a solution?",,,,,
23,1534484029927481344,"@Deedan_ @biggid21 @Naija_PR If I know your religion, I will answer you this.
If you are Christian and still say this, then let's debate",,,,,
24,1534484019315810305,Just being in a random and talkin about cultural diversity..nd gettin removed by host ..only bcz I'm atheist ..that's what u guys call free speech..@elonmusk  i should suggest u stop sayin about Twitter's free speech..there isn't even a chance to tell people about ur religion..,,,,,
25,1534484012454006784,"@AlexWyattSea @CMckone @USEmbassyQ8 @POTUS I respect your opinion and understand it. I know good Christian people. Usually those who see their church as a social group rather than a source of truth. Usually, for them, the Bible plays a very little role in their religion.",,,,,
26,1534484005705351168,@Praveenf1LH @VintageFede @SamaddarRonal @LewyseznPxcked If so you wouldn't be breathing fresh air my guy. We are 1.4billion. + According to our religion killing a non muslim is punishable with death and death only.,,,,,
27,1534483999179022337,"Deadline 6/15: Paid non-residential fellowship opportunities with PRRI (@prripoll) with emphasis on public scholarship at the intersection of religion, culture and politics. Benefits &amp; application requirements: https://t.co/QW4aaJthPw

#Sponsored",Sponsored,,,,
28,1534483990031347713,@zulqy77 @MrOdanz Yes he doesn’t have that record. I strongly believe he will unify this nation along religion and ethnic lines. I’m happy for his emergence. We need to judge him on a national scale.,,,,,
29,1534483978438287365,"@PrayForStreetz If you have to receive a favour today, it must come through a human, can you see where am coming from? We have to start thinking on a universal level, but religion will not allow this because it was created to be discriminating. Your way is Christ, the other will say no Muhammed",,,,,
30,1534483976248651776,"Please read: ""The British discovery of Buddhism"" by Philip C. Almond

(Reader in Studies in Religion
University of Queensland, Australia) https://t.co/DH1IXRTyuS",,,,,
31,1534483971270225920,@wasleey_ng You don't have intellectual conversations on the things of the spirit. It's a waste of time. It's either you encountered that experience in the spirit through faith or not. That's why it seem to appear like a blind faith. Your religion prevents you from this experience.,,,,,
32,1534483970762584066,@desimojito Why would she? You all saw what happened to nupur. Instead of this blind hate towards them Hindus should learn from how devoted others are towards their religion. No use pointing fingers towards people like dutt without introspection.,,,,,
33,1534483953708683268,"@burackbobby_ @SarahSpain Flip it around and see what she thinks. If you don't support ""religion"" because of your ""alphabet pride bullshit"", you're a ""bigot"". Same sentence, but one is acceptable",,,,,
34,1534483952660107272,"@amira19855 @DirilisDanish What's useless is playing the victim when it's actually your own ideology doing the victimizing. But yeah... freedom of ""religion"" involves the right to believe some pretty stupid ignorant nonsense, apparently. 🤣🤣",,,,,
35,1534483949027663872,"Muslims should first respect other religions.  Then teach another.  Nowhere in the Muslim religion or teachings is respect for another religion taught but hatred is sown.
#QatarAirways
#Qatar
#IamWithpmModi https://t.co/HELRe3ys4V",QatarAirways Qatar IamWithpmModi,,,,
36,1534483936860323840,@srinivasiyc @RahulGandhi @Allavaru @irsbalihp What azaadi are you talking about during Emergency or NehruGandhi rule? Azaadi is now during PM Modi that you can speak anything against PM or even Hindu religion and go Scot free. Ponder over it! @INCIndia @RahulGandhi @AmitShah @narendramodi,,,,,
37,1534483926806323206,"After my journey of learning all I could about the world and religion which led me to become an atheist, I wrote this song ""Spiritual Revolution"".
https://t.co/fMA5qXKK9K",,,,,
38,1534483908653420544,"@kelvmackenzie @BettyJa08291909 Muslims &amp; Integration are mutually exclusive IMHO.  They are all about everyone converting to their culture, values, traditions and religion.  In the west, they are achieving their goal through the freedom and appeasement the west provides &amp; via violence in the rest of the world.",,,,,
39,1534483905797009408,"@AshwiniUpadhyay Let us all stay United n support our govt. They are doing good n wishing them good luck. All forces internal n external forces acting to break out our lovely country in name of religion.....believe n self n soul.
Jai Hind",,,,,
40,1534483905285263360,"@CzechMFA As per islamic books, Islam is not religion but is a wild political movement to finish people of other faiths &amp; beliefs from Earth. Whenever &amp; wherever they become 10% or more, they start to do ethnic cleaning of people of other religions by massacre, terror, conversion",,,,,
41,1534483892991930368,@MCP_MZT IMO if you are gonna teach a child about religion you need you teach them more than one and let them choose.,,,,,
42,1534483884699787265,"@LisbethWallings @Mecrusifus @SShadow8867 @NikkiStokely89 @AmberTunatya Satanism is a very humble religion.

People should really look into it before judging.
https://t.co/eFavps4tpO",,,,,
43,1534483879218024448,If terrorism has no religion then why Al Qaeda is taking interest in this matter...?? Which religion they are trying to protect..?? Whom do Al Qaeda worship..?? Prophet Mohammed (PBUH)..?,,,,,
44,1534483862037835776,"@NaumanVirk12 @ashoswai Let me correct u not only 2 yrs it is 2 decades as Indian army do operation against terrorism there as needed.
As islamic countries there hate for a hindu rashtra can b understand and also

terrorism have a religion and entire world knows it.",,,,,
45,1534483859030650880,"Wabo what scares me about religion is the persistence of perfection, purity and holiness. That's crazy.",,,,,
