,id,text,hashtags,ron,religion,social_spheres,sentiment
0,1539143836747698176,"Reason, not religion.
#DemocracyDay, everyday.
#Græcoromano #Democracy
#Enlightenment #Renaissance https://t.co/8BRgRH7iET",DemocracyDay Græcoromano Democracy Enlightenment Renaissance,,,,
1,1539143822411718657,All coordinated by the imams mosques these people read one book for decades hold their religion with such reverence (PBH) always after his name etc &amp; we wonder why their indoctrinated they actually think/believe they will benefit now &amp; after death &amp; we are facilitating this! https://t.co/tF8dv04EKn,,,,,
2,1539143816111722496,"This is a deeply antisemitic ""argument,"" as many others have pointed out better than I can.

But also the idea that ""only the most conservative members of a religion can make religious freedom claims"" is laying important groundwork for our coming authoritarian theocracy. https://t.co/s9PvoXSBxz",,,,,
3,1539143791055372288,@NickSchwanck That's only because atheism isn't a religion,,,,,
4,1539143790241665024,@Advaidism &amp; yet religions that strictly follow 1 god and have various countries following strictly only their religion under them are oppresed &amp; the most liberal religion with 1 country which wont restrict your path towards spirituality and lets u explore the way u want is the oppresor,,,,,
5,1539143787695329280,@ReclaimTemples Why could not a peaceful religion produce peaceful protestors ?,,,,,
6,1539143718216794113,"@SpiritofHo Interment camps for mulisms.
Mandatory lockdowns.
Violent control of Hong Kong and Taiwan.
No freedom of speech, religion, press.
No private ownership for peasants.",,,,,
7,1539143696142278656,"You should respect the religion, culture and beliefs of the people you live among 
any way ,  everyone is more than welcome to watch the world cup and enjoy everything in Qatar  while respecting our traditions and beliefs. https://t.co/pu4oywR9iU",,,,,
8,1539143693923454977,"Water and swift nor easy. Religion is a grey
   ك̷و̷د̶⁩ ⁦̸خ̷ص̸م̴⁩  .  
 .._^
ے⁦نون⁩- https://t.co/kOHn5pDGKO",,,,,
9,1539143671907352576,Even hindu unborn child is not safe from Jihadis who have learned and become modern day butchers disguised as doctors. I hate their religion from bottom of my heart. Trahimaam Ishwar Trahimaam! https://t.co/70paDRIsDK,,,,,
10,1539143641381613569,"@NewGenZetas @McconachieMungo @AltMediaWatch You're offended by what he does and he doesn't care for what your religion teaches... So all evens out..
Were those people in the vid even talking about Jeffries? I couldn't understand half of it.",,,,,
11,1539143640739508224,"You don't need religion to have morals. If you can't  determine right from wrong, then you lack empathy not religion.👣",,,,,
