,id,text,hashtags,ron,religion,social_spheres,sentiment
0,1540237761629900800,@DailyPostNGR This religion of a thing has turned this country upside down,,,,,
1,1540237760652615680,"In religion as in politics it so happens that we have less charity for those who believe half our creed, than for those who deny the whole of it. https://t.co/1M2kvrQiHT",,,,,
2,1540237754939985920,"""They believed that this incident was violating their rights. However, the court announced that the hijab is not a “necessity’’ for people who practice Islam, even though Muslims believe the Hijab to be a major part of their religion.""

Read more: https://t.co/4bmPtTROco",,,,,
3,1540237749940150272,"The goddess Hekate (Studies in ancient pagan and Christian religion &amp; philosophy) [VOOQ3RX]

https://t.co/UiNHfQktHN",,,,,
4,1540237741085974529,"@AyazMeh30701228 For me vulgarity can be defined only under the county law, If we want to define it under religion we should change our law accordingly",,,,,
5,1540237698782429184,Islam is the religion of justice and it's protect all women right.,,,,,
6,1540237686778515456,"Bottom line is if school chaplaincy isn't explicitly religious, then there's no need 2 hire only religious people or 2 even have chaplains as well as youth worker.

If it is explicitly religious, public schools are too diverse 2 have the representative of just 1 religion. #auspol",auspol,,,,
7,1540237683976544256,Is Adam Silver Jewish? All We Know About NBA Commissioner’s Religion And Faith https://t.co/Z8IoUT174l,,,,,
8,1540237681359200256,Create a connection between you &amp; your ancestors. Stop being stupid &amp; leave the white people's religion alone.,,,,,
9,1540237662174318594,Is your twitter account a piece of crap like a tsidkenu church members account teaching a false religion to Mexicans like torte fuerte musicians too? Grow up to be an atheist missionary to Mexico surpassing Juan Domingo and Pedro pitts… by sj #Aguascalientes https://t.co/CeK7CyVSOV,Aguascalientes,,,,
10,1540237644814229504,"The introduction of religious passion into politics is the end of honest politics, and the introduction of politics into religion is the prostitution of true religion.",,,,,
11,1540237633095290880,"totally approved now thx to these 4 goddesses: religion's in your lips, the altar is my hips / her body is bible / pussy is god / your love is holy 🌈🍊 *fruity playlist blessed* #HappyPride https://t.co/EMxqVhR4Q0 https://t.co/Rx0RRwinqI",HappyPride,,,,
12,1540237630431952897,@mitsyarty A religion that oppresses women and brain washes them into thinking it’s right…,,,,,
13,1540237624819998720,"Are complete your religion, Humanism. Sometimes it's not so kind.) You do not want to
؟?
سےفے نمشے https://t.co/ixi0awfdK1",,,,,
14,1540237594742636544,"@johngrey12 @pinkheretic I have similar situation. My daughter said she wants to joint religion classes because other kids don't stop bothering her about it. I allowed it but promised her that if she change her mind, she just need to give me a sign and I will sign her out.",,,,,
15,1540237592028930048,"@DailyPostNGR @tochiforlife It pained u @ShehuSani.Don't worry,there're d/f religion in d zooNigeria. It's official for every one to be coming to official issues according to their attire. Same way AK47 shall be with everybody as all have bin legalised tacitly &amp;by supreme court.Fulani ll only conquer Hausas",,,,,
16,1540237588765716481,"@1mastodon Thanks, and I have no problem with religion, the whole message is treat other people kindly and love each other. It’s the followers who use it to do the exact opposite that are the issue. They don’t believe this stuff, they just hide behind it.",,,,,
17,1540237566737149957,"Aldo further more can we stop conflating religion as a concept as always ""anti-science"" and ""reactionary"" because a religion can be both of these things like fundamentalist Christianity but never has to be",,,,,
18,1540237562190626816,"@RhaduuXesibe @HasadSicarii @BT_Bennet I'm not saying you do. I'm saying religion controls people because most are afraid to question since it's all they know since birth. If you research on catholic, they tried that and other believers rebelled( protestants) and Led to many religions with own rules and 'sheep'",,,,,
19,1540237539126104064,"Factors like #religion &amp; health conditions can often impact food choices.

Our resources on #food choices are designed to help educate pupils on how to make informed food decisions. To know more visit https://t.co/S0FPVDhpSJ https://t.co/WCroC71a6Z",religion food,,,,
20,1540237534688645120,"Doesn't move whereas progress is neither swift nor easy. Religion is
؟?
سےفے نمشے https://t.co/CzaQFvFHvA",,,,,
21,1540237524672647168,"Religion Languages What crucial conversations need to do the same. Suffering is a
؟?
ٱونٱس ⁦ٱنٱس نمشے https://t.co/YnvnxqiZNc",,,,,
22,1540237522126659585,@EddiePReactions @HasadSicarii This argument is not valid. Every other developed nation in Europe has high athiest numbers and restriction on firearms. It’s not a lack of religion that’s causing school shootings. It’s the absurd access to guns in America.,,,,,
23,1540237505433419776,"@oflynnsocial @mollygiles2015 This is why religion and politics shouldn’t mix. Lords spiritual have a different set of values from Lords temporal and make themselves look at best naive, at worst foolish, when they transpose them from one realm to another…",,,,,
24,1540237505408139264,Is Adam Silver Jewish? All We Know About NBA Commissioner’s Religion And Faith | TG Time https://t.co/BCC4tvByWB,,,,,
25,1540237495639613441,"@OzgeEdaKaya @cynaegeirus As I said, it is not possible for me to trust and value someone who changes her religion for her husband and her ideas for power.",,,,,
26,1540237436286078977,I’m tired 😡 of receiving this message from any of my contacts. I think this is religion madness in Nigeria 🇳🇬. When will this end ? One person or group of people will just wake up one day and start doing anything in the name of God the almighty and everyone will abandon their..,,,,,
27,1540237432247177216,"@Rajasaab0007 @iamsss1 I am proud of my religion and my rulers and we are working for there dream ek hi maang ek hi vichar Hindu Swaraj.
Shivsena was a very impactfull and power full party once but now they just reversed there ideology for seat only.",,,,,
28,1540237422059212801,"@PankajSaxena84 We can talk or justify countless possibilities, to some they may sound real and to some may not. All we can do as humans is to be curious and keep seeking the divine through nature instead of following any organized religion 3/3",,,,,
29,1540237420691701760,@GenZPatriotUSA @RepMTG The trans movement is made up of trans people lmao so yes you did. Unless you can prove that supporting trans kids is grooming anymore than teaching religion and veteran worship than idk.,,,,,
30,1540237391067111424,"Forge ahead quitted religion Everybody possesses knowledge and experience that true
   ك̷و̷د̶⁩ ⁦̸خ̷ص̸م̴⁩  .  
 .._^
ے⁦نون⁩- https://t.co/x45zIPeGfP",,,,,
31,1540237383874056193,"Accentuating accents based on geography, tribal or community names and religion should be thing of the past. 
Future #Konkanilanguage should be ""One for all and all for one""
@Konkanichyo_bol @fn @KonkanisUnited @KonkaniLanguage",Konkanilanguage,,,,
32,1540237382884147200,"@RhaduuXesibe @HasadSicarii @BT_Bennet Christianity is a religion, the Bible is the law of God.",,,,,
33,1540237382833913862,"Currently #indexing ""Contested Domains: Empire, Law, and Religion in Northern Nigeria."" #BookIndexing",indexing BookIndexing,,,,
34,1540237381072482305,"@warispathan Sir action should be taken against all those who uttered against religions and also provoked ,the video of all the debates ,of the new kashi temple find , should be the foundation of action ,Let law take action on all those who ridiculed others religion",,,,,
35,1540237360968998912,@ObinnaChinweok1 @OluwakayodeKomo @gimbakakanda Tell me in what way has hijab affected either ur religion or tradition?,,,,,
36,1540237338134974464,@rajekup @KRBharadwaj2 @RShivshankar Why don't u give gyan to ur Sanghi leaders not to incite riots in the name of religion and k!ll!ng people?,,,,,
37,1540237312042450944,"@coreyreynoldsLA The one true religion: looking after the sick, helping orphans and widows, and guard oneself from willingly doing evil things.",,,,,
38,1540237310511521794,"@IanMaher7 Stick to your religion &amp; stop showing your ungodly bias. 
No wonder people turn away from religion.",,,,,
39,1540237301242277889,"@NCRegister The German church sold its soul to the Secular Humanist perversion of history, an Apostate religion, by accepting the EU premise of pro-choice.
Pro-choice supporters are by default apostates.
So EVERY member of the clergy FAILING to correct the EU fits into this sin.",,,,,
40,1540237281218334720,"@ninoboxer William Cooper was murdered for revealing the ancient religion and how it's infiltrated absolutely everything slowly and insidiously.  ""Behold a pale horse"" and ""mystery babylon"". Explains what has happened and why. It's spot on and unbelievably evil.",,,,,
41,1540237270204170242,"@Sparkle31888597 If We allow it to be taken from us then We deserve what We get.
Look what Christians allowed the GOP to do to their own religion.
When you Compromise your principles you’ve sold your integrity &amp; your dignity.
You don’t embrace a fool like trump w/o losing it all.",,,,,
42,1540237256027475968,@MohtohlahN @nwadike_john @zaruqspace @SavvyRinu Ur an illiterate.... so you think you know better than him? the court ruled that every religion is free to wear anything they chose according to their religion... ur here talking nonsense.,,,,,
43,1540237255473872897,"When you decide to be a Muslim, you have taken a big decision to be a student of knowledge throughout your life. - Prof. Abdussamad Umar Jibia
https://t.co/bNMVEFRW3V",,,,,
44,1540237245013278720,Or Religion all together!! It has ruin families bonds based off Biblical structures https://t.co/mJya51J2bx,,,,,
45,1540237198460702721,It just got published! The brilliant and highly estimated  @kasmani_o and I reflect on the presence of religion in Berlin in a special issue of kunst und kirche on interreligious architecture. Please check it out here: https://t.co/qG9YsASr3q @sfb1171 #kunstundkirche https://t.co/dOmw8xiL7m,kunstundkirche,,,,
46,1540237192458641408,@mrbackustweets @RmSalih @BBCWorld @TerrorismPolice @GBNEWS Nad UK is your home but you want to to bully 96% of population. Have you read Roshan’s article about England football team? I said go to Islamic Countries not back home. Saudi’s treat you like a piece of shit . You follow a racist arab religion. I feel sorry for you,,,,,
47,1540237168450355202,Suck it and see de arctic monkeys  es religion,,,,,
48,1540237159524974592,@Not_Ur_Average2 @HasadSicarii Christianity e tlile mo Afrika ka Dikepe heirso my G 🛥️ nowadays it's too much a diluted religion with variantly absurd practices.,,,,,
49,1540237155955785729,@Abbastwtr @gjk100 @EasyGoodDeeds Dude coping fr. His atheist mind can't comprehend that religion have help further research in many Fields of studies like science and math.,,,,,
50,1540237105053532161,"@Brad48656070 You are ABSOLUTELY RIGHT  there.  Turkey - which used to be famous, as the ""Islamic - yet secular"" state set up by Kemal Attaturk in the early 20th.   A deeply religous nation, but one that understood religion must never infect politics. Attaturk knew that and made it so.  But &gt;&gt;",,,,,
51,1540237090193117184,"@Ginnah_K @SharkBomb99 @Tonypomeranz @TheGilsHaveEyes They want to hate, kill and take away other identities too. Wherever it be political, gender, race, religion, economics they want us divided. Problems continue until all we see are humans",,,,,
52,1540237073210384385,"Every #African Leader, State, Citizen should think, write, address why #Africa is poor? in a daily basis; and why the gap between Africa &amp; the world gets worst every year. Instead, our agenda(often set by the media) is war, ethnicity, religion...It is an abject failure #NoMore",African Africa NoMore,,,,
