,id,text,hashtags,ron,religion,social_spheres,sentiment
0,1531596279452561409,@bull_energy1988 @OpIndia_com @UnSubtleDesi @NupurSharmaBJP @zoo_bear Listen Goodarshan You speak illogical you don't want to debate on her religion if you are not ready then dont tell about her that she is telling truth its her religion her guru whom video i showed i have to debate with her not with you go find someone else for your earning,,,,,
1,1531596277456191488,"@hinaparvezbutt So to enjoy same prosperity #Pakistan shld also follow Turkey’s footsteps &amp; became a secular country. Separate religion from State. Stop d peddling of an extremist narrative &amp; giving space to maulvis to formulate policy. Since #Zia intertwined religion wit State,Pak has suffered.",Pakistan Zia,,,,
2,1531596213899841538,"At Present India, The intense and severity of the crime depends on the religion!!

#JusticeForKatiharGirl",JusticeForKatiharGirl,,,,
3,1531596207872946176,"intervention to blow it big mostly on trade,sectarian,anti race,religion and multi polar geo politics etc?

People have lost faith in democracy,oppressed and suppressed to raise voice as lobbying hooligans,proud boys too in high nexus and power",,,,,
4,1531596205767155712,My new religion is the Running Up That Hill scene from #StrangerThings4,StrangerThings4,,,,
5,1531596172233789440,"Jealous, but “Duty” or “Religion” he preached. The difference
؟?
سےفے نمشے https://t.co/hHwEDEpkFj",,,,,
6,1531596166554697729,"@mrmacaronii While una dey hear they argue pdp, apc and Peter obi 😆 
D irony is na same youth go help them rig , cheer &amp; cause trouble.  While their precious children and family dey do Netflix and chill.
We're forever gonna be our problem
And they'll use gender, religion and race to add fire",,,,,
7,1531596165355130884,"@no1_real_man Americans have worse mental health issues as other countries?

This is a preposterous claim with zero evidence to support it.

For many, thinking guns are a net positive is like a religion; no amount of counter evidence will change the warm feeling of ""believing"" it to be true.",,,,,
8,1531596164516151296,"Racism is just an arrogance. It is not linked with any religion or nationality 
Islamist Turks have welcomed millions of Syrians with open hearts.
May Allah help our syrian brothers&amp;sisters who are facing this insulting behaviour inside&amp;outside the country 
#SakirCakırTutuklansın https://t.co/ZRy39x0c3z",SakirCakırTutuklansın,,,,
9,1531596161861427200,"@MobilePunch I will vote based on religion and ethnicity,",,,,,
10,1531596161701879808,"@SaharaReporters We hope for a better Nigeria. 

We have allow so much division amongst us, that's why you keep hearing North or South are the problem.

Meanwhile our politicians are united irrespective of their religion or tribe.

Follow and support @AGreatNigeria3
 
https://t.co/GhuCj3FPOT",,,,,
11,1531596143674597376,"@DiabloLightEmUp @Aaron0nly @JrMoneyGetting exactly. he's a muslim, and in the religion of islam, a fellow muslim HAVE to remind and confront their brothers when they did something wrong.

having a tattoo is wrong. putting god's name on one's thigh is just wrong and disrespectful.",,,,,
12,1531596135306915840,"@timesofindia Sir deshmukh everthing is fair in politics and religion you should know better, probabilities of benefits blinds many from harsh fate ahead",,,,,
13,1531596130722652161,@JimDrumheller They are the cause for the decline of (true) religion.,,,,,
14,1531596104726454272,@aargooste Just for your record that neither you or ennahda represent the religion so it’s best if you find yourself another subject to talk about,,,,,
15,1531596083398328321,"Humanity should be our race. Love should be our religion 
@CMinhaas 
#SidhuMooseWala",SidhuMooseWala,,,,
16,1531596076066738176,"@Andrex0041 @zakiscorner I mean, star wars fans in general treat it like a religion",,,,,
17,1531596074061807616,"“In Punjab, where the mix of religion and politics is often combustible, the RSS Sangat’s activities remain one of the biggest sources of mobilisation for Sikh hardliners.” Bal wrotes.

#sidhumoosewala",sidhumoosewala,,,,
18,1531596066004422657,Still better than beheading people for blasphemy and yet k/as ‘religion of peace’ !! 🤲🏻 https://t.co/0wDYFSSIza,,,,,
19,1531596054910513154,"They will kill you for your religion,still secularism won't let you question about their religion",,,,,
20,1531596046564048897,"Recent polling results suggest that younger Americans have a better understanding of Palestinians and their cause, while less inclined than their elders to believe in 2-state solution.  https://t.co/dlsbwefUie  #Israel #Palestine @KristinaBiyad @mxsgl",Israel Palestine,,,,
21,1531596044760408064,"@BBC_Mena No the NOI are this American religion who claim they’re Muslims but don’t follow any of the rules and condone so many things, they even say it’s not a must to pray that’s why I was asking if he was under that or a normal Muslim to try and understand his thinking 😂",,,,,
22,1531596037856575489,"3 of 3
But then the whole Climate Change/Global Warming religion is the biggest SCAM of all time and again has nothing to do with saving the planet and everything to do with controlling YOU, yes YOU ARE THE TARGET, you will be happy and the elites will be very rich and powerful!",,,,,
23,1531596037395292161,"#jesuslovesyou, and I'm still trying to...#goodmorning #USA #BlessedAndGrateful #Islam  is just religion no promise of paradise not even  #Mohammed had any peace about this!",jesuslovesyou goodmorning USA BlessedAndGrateful Islam Mohammed,,,,
24,1531596033901445120,"I am your God, your new religion, your new addiction. Crawl and beg Me like a desperate bitch wanting to be of used and abused by my perfection.  

Catfishfindom https://t.co/Lm8lhRU3ku",,,,,
25,1531596026330726400,@rmxptfl Tbf I wouldn't exactly fair well there because of my religion,,,,,
26,1531596017363296257,"YouTube 
Magstrauss
#religion #glaube https://t.co/ZwXP2RsEcP",religion glaube,,,,
27,1531595998862114817,"@SciCommic @Atheist_Trooper @HoliffFame The real history of Christianity isn't separate from civilization. You're being childishly naive.
Stop acting like the world was perfectly peaceful until religion came along. https://t.co/EEXrI6N6tw",,,,,
28,1531595990146375680,"It gets a wee bit annoying to hear the same arguments about religion especially when both sides have no idea what they are talking about. 

We don’t have to talk about it. We can not talk about it. It’ll be fine if you don’t have an opinion.",,,,,
29,1531595978083651585,@ebugos I'm not a fan of religion either. I do have a personal relationship with Jesus Christ though. He's first for me in all things in life.,,,,,
30,1531595973650264066,"On religion...

It's considered a sin by most folks to talk about Sex or it's dynamics before marriage - and you wonder...like how? Why?

Only for you to get married and the woman doesn't like giving BJs or prefers it only on the bed...

Ahhhhhhhhh 😩😑 https://t.co/ViK5WBkWqm",,,,,
31,1531595971242741760,"@estro_femme Religion like all things can be perverted to apply great evil onto people. Look at some of the evil somethings have been done in the name of progress too.

Sure I have many skeptical views on faith, but its varying. I just don’t believe in God so I find faith personally baffling.",,,,,
32,1531595941551255552,@RonFilipkowski Religious lunatics always think they have the high ground. Their attraction to religion is the false certainty it provides. The real world is actually a bit messy. Sorry.,,,,,
33,1531595936606076929,@SaharaReporters Peter Obi is the best option among the rest. If Nigerians will forget about religion and region.,,,,,
34,1531595930822135808,"Religious doctrine: ""God will forgive all the terrible things you do. All you have to do is say the magic words, and you're good.""

Religious people: ""Yes. This is good!""

Religion person: *does terrible thing*

Religious people:""This person isn't a real (insert religion here)!""",,,,,
35,1531595905383731201,"@carolinefff @runthinkwrite @TheCriticMag Most TRAs can't be reasoned with and are not interested in logic or coherence when it comes to trans-gender ideology. Like a religion, they just accept it as true. The article SC referenced in her tweet was also vague and hardly convincing.",,,,,
36,1531595879236489218,"Religion is like a buffet. 
People take what they like and ignore the rest... 😈",,,,,
37,1531595857446916096,"This is the price we're paying by blindly following fundamentalism &amp; pseudo religion. Thanks @ttindia for your real journalism.
@Ashok_Kashmir
@omthanvi
@RichaChadha https://t.co/ulQsFdlVUt",,,,,
38,1531595854846492674,"@immasphinx @SIR_CLEMENTIO @dondekojo Grown adults will because of tribe, religion etc lie to themselves.I always ask my self,why the black is mostly devoid of articulative sense while the whites project ideas better.Reintroduce slavery today &amp; watch Nigerians advocate to sell the Igbos.Hate racism but like tribalism",,,,,
39,1531595832604106752,"@AhlusSunnah01 @_DonSelf @Qdpaper2 98% of Terrorists are Muslims
Why would u live in denial.
You may call them radical Muslims but don't deny that they'rw Muslims like u
Terrorists should ""Allah Akbar"" after every mayhem while extolling Mohammed
What religion has Allah as their God and Mohammed as their Prophet?",,,,,
40,1531595809468297218,"Let the past be in the past. We need to build a peaceful, harmonious future. High time we focused on it and not on religion and communalism. https://t.co/yEq9luoRcU",,,,,
41,1531595795077943296,"@annamalai_k @narendramodi #TN_voice_Annamalai is the only solution for Tamil Nadu 

We will vote to BJP in all upcoming elections because BJP is the only party protect hindus and respect other religion BJP the only party give good development and government to Tamil Nadu jaihind",TN_voice_Annamalai,,,,
42,1531595778048806912,@linography1 @MeatsElite @himbolifts ‘It is the personal predicates alone which constitute the essence of religion - in which the Divine Being is the object of religion.’,,,,,
43,1531595777889423360,"The federal penal code criminalizes “promoting enmity between different groups on grounds of religion” and “acts prejudicial to maintenance of harmony,” including acts causing injury or harm to religious groups and their members.

#SidhuMooseWala https://t.co/uc2R0fnjmY",SidhuMooseWala,,,,
44,1531595759161946114,"@TheWeevilRL Shout out to that time someone introduced themselves as ""Sk8terCat"" and I stared at him blankly and said ""I'm... sorry..?"" thinking he was stating his religion 💀",,,,,
